"","plot","block","subblock","water","fertilization","year","annuals","bare","dead.grass","disturbance","grass","litter","natives","other","other.weeds","total","waps","weeds","sub.block","precip.block","h2o","other.treatment","sp.trt","fert","clip","avena","bro.hordeaceous","bro.madritensis","bro.diandrus","hordeum.sp","lolium","oats","trifolium","centaurea","bro.carinatus","elymus","leymus","lotus","lupinus","nassella","poa","vulpia","bunchgrass","aegilops","taeniatherum","ag.big","ag.small","amsinckia","big.leaf.dandelion","bindweed","cap.bur","con.arv","conyza","epilobium.brach","erodium.moschatum","galium","geranium","gumplant","helianthus","italian.thistle","kickxia.elatine","lactuca.serriola","melilotus","milk.thistle","mustard","orchard.grass","phalaris.sp","redmaid","senecio","tarweed","thistle","tragopogon.porrifolius","unk.thistle","veronica","vicia"
"1619",148,2,2,"control-2nd","none",2009,105,0,NA,0,NA,0,0,NA,NA,142.5,37.5,NA,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",55,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620",148,2,2,"control-2nd","none",2010,10,0,NA,0,NA,0,0,NA,0,60,50,0,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",2.5,2.5,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",148,2,2,"control-2nd","none",2011,5,0,NA,0,NA,0,0,NA,0,112.5,107.5,0,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1622",148,2,2,"control-2nd","none",2012,5,0,NA,0,NA,0,0,NA,12.5,75,57.5,12.5,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1623",148,2,2,"control-2nd","none",2013,0,0,NA,0,NA,0,0,NA,0,110,110,0,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1624",148,2,2,"control-2nd","none",2014,2.5,0,NA,0,NA,45,0,NA,57.5,85,25,45,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1625",148,2,2,"control-2nd","none",2015,5,0,0,0,NA,0,0,90,0,150,55,NA,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,65
"1626",148,2,2,"control-2nd","none",2016,37.5,0,0,0,0,0,0,NA,0,122.5,85,NA,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1627",148,2,2,"control-2nd","none",2017,25,0,0,0,NA,45,0,NA,0,117.5,45,NA,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"1628",148,2,2,"control-2nd","none",2018,45,0,0,0,0,0,0,NA,0,125,55,NA,2,"","control- 2nd","1","WAPS+annuals","none","fall clipping",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629",149,2,2,"control-2nd","none",2008,95,0,NA,0,NA,0,0,NA,NA,95,0,NA,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1630",149,2,2,"control-2nd","none",2009,95,0,NA,0,NA,0,0,NA,NA,95,0,NA,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631",149,2,2,"control-2nd","none",2010,2.5,75,NA,0,NA,0,0,NA,0,2.5,0,0,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1632",149,2,2,"control-2nd","none",2011,0,0,NA,0,NA,0,0,NA,95,95,0,95,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1633",149,2,2,"control-2nd","none",2012,50,0,NA,0,NA,0,0,NA,0,147.5,97.5,0,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1634",149,2,2,"control-2nd","none",2013,27.5,0,NA,0,NA,75,0,NA,0,97.5,70,0,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1635",149,2,2,"control-2nd","none",2014,100,0,NA,0,NA,0,37.5,NA,0,150,12.5,0,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",75,0,0,25,0,0,0,0,0,0,0,0,12.5,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1636",149,2,2,"control-2nd","none",2015,25,0,0,25,NA,65,37.5,45,0,107.5,0,NA,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",25,0,0,0,0,0,0,0,0,0,0,0,2.5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"1637",149,2,2,"control-2nd","none",2016,70,35,0,0,0,55,15,NA,0,225,0,NA,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",35,0,0,35,0,0,0,0,0,2.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1638",149,2,2,"control-2nd","none",2017,62.5,0,0,0,NA,0,25,NA,0,200,0,NA,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",25,25,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1639",149,2,2,"control-2nd","none",2018,37.5,25,0,0,0,35,25,NA,0,122.5,0,NA,2,"","control- 2nd","22","Trifoliumsubteranneum","none","none",25,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1640",150,2,2,"control-2nd","none",2008,0,0,NA,0,NA,0,55,NA,NA,55,0,NA,2,"","control- 2nd","29","Nassellapulchra","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641",150,2,2,"control-2nd","none",2009,0,45,NA,0,NA,0,45,NA,NA,45,0,NA,2,"","control- 2nd","29","Nassellapulchra","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1642",150,2,2,"control-2nd","none",2010,12.5,12.5,NA,0,NA,0,75,NA,0,87.5,0,0,2,"","control- 2nd","29","Nassellapulchra","none","none",0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643",150,2,2,"control-2nd","none",2011,12.5,0,NA,0,NA,0,85,NA,0,100,2.5,0,2,"","control- 2nd","29","Nassellapulchra","none","none",0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644",150,2,2,"control-2nd","none",2012,0,0,NA,0,NA,12.5,85,NA,0,85,0,0,2,"","control- 2nd","29","Nassellapulchra","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1645",150,2,2,"control-2nd","none",2013,2.5,0,NA,0,NA,0,85,NA,12.5,100,0,0,2,"","control- 2nd","29","Nassellapulchra","none","none",0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1646",150,2,2,"control-2nd","none",2014,0,0,NA,0,NA,35,85,NA,25,110,0,0,2,"","control- 2nd","29","Nassellapulchra","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"1647",150,2,2,"control-2nd","none",2015,5,0,0,0,NA,35,95,15,0,115,0,NA,2,"","control- 2nd","29","Nassellapulchra","none","none",2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,12.5
"1648",150,2,2,"control-2nd","none",2016,37.5,0,0,0,0,0,97.5,NA,0,135,0,NA,2,"","control- 2nd","29","Nassellapulchra","none","none",0,2.5,0,35,0,0,0,0,0,2.5,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1649",150,2,2,"control-2nd","none",2017,27.5,0,0,0,NA,12.5,85,NA,0,170,0,NA,2,"","control- 2nd","29","Nassellapulchra","none","none",0,2.5,0,25,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"1650",150,2,2,"control-2nd","none",2018,27.5,0,0,12.5,0,35,95,NA,0,147.5,0,NA,2,"","control- 2nd","29","Nassellapulchra","none","none",0,2.5,0,25,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651",151,2,2,"control-2nd","none",2008,137.5,0,NA,0,NA,0,0,NA,NA,137.5,0,NA,2,"","control- 2nd","34","annuals","none","fall clipping",12.5,35,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1652",151,2,2,"control-2nd","none",2009,125,0,NA,0,NA,75,0,NA,NA,125,0,NA,2,"","control- 2nd","34","annuals","none","fall clipping",45,12.5,0,0,0,12.5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1653",151,2,2,"control-2nd","none",2010,150,0,NA,0,NA,12.5,0,NA,0,150,0,0,2,"","control- 2nd","34","annuals","none","fall clipping",55,25,0,0,0,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654",151,2,2,"control-2nd","none",2011,132.5,0,NA,0,NA,0,0,NA,0,177.5,45,0,2,"","control- 2nd","34","annuals","none","fall clipping",45,75,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1655",151,2,2,"control-2nd","none",2012,25,0,NA,0,NA,0,0,NA,0,92.5,67.5,0,2,"","control- 2nd","34","annuals","none","fall clipping",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1656",151,2,2,"control-2nd","none",2013,2.5,0,NA,0,NA,0,0,NA,0,112.5,110,0,2,"","control- 2nd","34","annuals","none","fall clipping",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1657",151,2,2,"control-2nd","none",2014,12.5,0,NA,0,NA,95,12.5,NA,0,30,5,0,2,"","control- 2nd","34","annuals","none","fall clipping",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1658",151,2,2,"control-2nd","none",2015,70,35,0,0,NA,0,25,37.5,0,157.5,25,NA,2,"","control- 2nd","34","annuals","none","fall clipping",35,0,0,0,0,0,0,35,0,0,0,0,12.5,0,12.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0
"1659",151,2,2,"control-2nd","none",2016,80,0,0,0,0,0,15,NA,0,132.5,37.5,NA,2,"","control- 2nd","34","annuals","none","fall clipping",12.5,2.5,0,0,0,0,0,65,0,2.5,0,0,0,0,12.5,0,0,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1660",151,2,2,"control-2nd","none",2017,52.5,0,0,0,NA,65,12.5,NA,0,80,15,NA,2,"","control- 2nd","34","annuals","none","fall clipping",25,25,0,0,0,2.5,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1661",151,2,2,"control-2nd","none",2018,80,0,0,0,0,0,12.5,NA,0,172.5,5,NA,2,"","control- 2nd","34","annuals","none","fall clipping",45,35,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662",152,2,2,"control-2nd","none",2008,95,0,NA,0,NA,0,0,NA,NA,95,0,NA,2,"","control- 2nd","21","Loliummultiflorum","none","none",0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663",152,2,2,"control-2nd","none",2009,75,0,NA,0,NA,95,0,NA,NA,75,0,NA,2,"","control- 2nd","21","Loliummultiflorum","none","none",0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1664",152,2,2,"control-2nd","none",2010,45,0,NA,0,NA,55,0,NA,0,45,0,0,2,"","control- 2nd","21","Loliummultiflorum","none","none",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1665",152,2,2,"control-2nd","none",2011,2.5,0,NA,0,NA,0,0,NA,94,96.5,0,94,2,"","control- 2nd","21","Loliummultiflorum","none","none",0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1666",152,2,2,"control-2nd","none",2012,17.5,0,NA,0,NA,0,0,NA,0,92.5,75,0,2,"","control- 2nd","21","Loliummultiflorum","none","none",2.5,2.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1667",152,2,2,"control-2nd","none",2013,0,0,NA,0,NA,65,12.5,NA,0,90,77.5,0,2,"","control- 2nd","21","Loliummultiflorum","none","none",0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1668",152,2,2,"control-2nd","none",2014,0,0,NA,0,NA,95,12.5,NA,80,95,2.5,35,2,"","control- 2nd","21","Loliummultiflorum","none","none",0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"1669",152,2,2,"control-2nd","none",2015,2.5,65,0,0,NA,0,25,130,0,160,2.5,NA,2,"","control- 2nd","21","Loliummultiflorum","none","none",2.5,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,35,0,0,35,0,0,0,35,0,0,0,0,0,0
"1670",152,2,2,"control-2nd","none",2016,7.5,0,0,0,0,0,12.5,NA,0,142.5,77.5,NA,2,"","control- 2nd","21","Loliummultiflorum","none","none",2.5,2.5,0,0,0,2.5,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1671",152,2,2,"control-2nd","none",2017,92.5,0,0,0,NA,12.5,12.5,NA,0,267.5,77.5,NA,2,"","control- 2nd","21","Loliummultiflorum","none","none",12.5,12.5,0,0,0,12.5,0,55,0,0,0,0,0,0,12.5,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1672",152,2,2,"control-2nd","none",2018,37.5,0,0,0,0,35,27.5,NA,0,112.5,35,NA,2,"","control- 2nd","21","Loliummultiflorum","none","none",12.5,12.5,0,12.5,0,0,0,0,0,0,25,0,0,0,2.5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1673",153,2,2,"control-2nd","none",2008,0,0,NA,0,NA,0,0,NA,NA,95,95,NA,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1674",153,2,2,"control-2nd","none",2009,0,0,NA,0,NA,95,0,NA,NA,85,85,NA,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1675",153,2,2,"control-2nd","none",2010,0,0,NA,0,NA,0,0,NA,0,85,85,0,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1676",153,2,2,"control-2nd","none",2011,0,0,NA,0,NA,0,0,NA,0,95,95,0,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677",153,2,2,"control-2nd","none",2012,0,0,NA,0,NA,55,0,NA,0,35,35,0,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1678",153,2,2,"control-2nd","none",2013,0,0,NA,0,NA,95,0,NA,0,0,0,0,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1679",153,2,2,"control-2nd","none",2014,2.5,0,NA,0,NA,95,5,NA,75,82.5,0,75,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1680",153,2,2,"control-2nd","none",2015,37.5,25,0,0,NA,0,77.5,60,0,177.5,0,NA,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",35,0,0,2.5,0,0,0,0,2.5,0,0,0,0,65,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5
"1681",153,2,2,"control-2nd","none",2016,67.5,0,0,0,0,0,12.5,NA,25,140,0,NA,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",55,0,0,12.5,0,0,0,0,35,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1682",153,2,2,"control-2nd","none",2017,72.5,0,0,0,NA,25,15,NA,0,102.5,2.5,NA,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",35,25,0,12.5,0,0,0,0,0,0,2.5,12.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1683",153,2,2,"control-2nd","none",2018,80,12.5,0,0,0,35,17.5,NA,0,145,2.5,NA,2,"","control- 2nd","24","Taeniatherumcaput-medusae","none","none",45,0,0,35,0,0,0,0,0,0,2.5,2.5,0,0,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1684",154,2,2,"control-2nd","none",2008,0,0,NA,0,NA,0,25,NA,NA,25,0,NA,2,"","control- 2nd","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1685",154,2,2,"control-2nd","none",2009,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,2,"","control- 2nd","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1686",154,2,2,"control-2nd","none",2010,0,12.5,NA,0,NA,12.5,25,NA,0,25,0,0,2,"","control- 2nd","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1687",154,2,2,"control-2nd","none",2011,0,0,NA,0,NA,0,45,NA,45,90,0,45,2,"","control- 2nd","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1688",154,2,2,"control-2nd","none",2012,0,0,NA,0,NA,0,77.5,NA,0,77.5,0,0,2,"","control- 2nd","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,0,0,75,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1689",154,2,2,"control-2nd","none",2013,2.5,0,NA,0,NA,0,87.5,NA,2.5,92.5,0,0,2,"","control- 2nd","28","Leymustriticoides","none","none",2.5,0,0,0,0,0,0,0,0,0,12.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"1690",154,2,2,"control-2nd","none",2014,0,0,NA,0,NA,0,102.5,NA,12.5,115,0,0,2,"","control- 2nd","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,2.5,2.5,85,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"1691",154,2,2,"control-2nd","none",2015,5,0,0,0,NA,25,102.5,35,0,142.5,0,NA,2,"","control- 2nd","28","Leymustriticoides","none","none",2.5,0,0,2.5,0,0,0,0,0,0,2.5,75,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"1692",154,2,2,"control-2nd","none",2016,62.5,0,0,0,0,12.5,87.5,NA,0,162.5,0,NA,2,"","control- 2nd","28","Leymustriticoides","none","none",25,12.5,0,25,0,0,0,0,0,0,0,75,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
