Plot #,Block,Sub-block,H2O,Sp comp,Fertilization,Clipping,08 Avena,08 Lolium,08 Bromus h,08 Trifolium,08 Aegilops,08 Taeniatherum,08 Bromus c,08 Elymus,08 Leymus,08 Nassella,08 Poa,08 Vulpia,08 Lotus,08 Lupinus,08 Centaurea,08 Litter,08 bare,08 disturbance,08 annual,08 waps,08 natives,08 total,09Avena,09Lolium,09Bromus h,09Trifolium,09Aegilops,09Taeniatherum,09Bromus c,09Elymus,09Leymus,09Nassella,09Poa,09Vulpia,09Lotus,09Lupinus,09Centaurea,09Litter,09bare,09disturbance,09annual,09waps,09native,09 total,10Avena,10Lolium,10Bromus h,10Trifolium,10Aegilops,10Taeniatherum,10Bromus c,10Elymus,10Leymus,10Nassella,10Poa,10Vulpia,10Lotus,10Lupinus,10Centaurea,10Bromusdiandrus,10Lactucaserriola,10Vicia,10Hordeum sp.,10Epilobiumbrachyantherum,10Helann,10capbur,10conarv,10weeds,10phalaris sp.,10unk. Thistle,10Litter,10bare,10disturbance,10 annuals,10 waps,10 natives,10 other weeds,10 total,11Avena,11Lolium,11Bromus h,11Trifolium,11Aegilops,11Taeniatherum,11Bromus c,11Elymus,11Leymus,11Nassella,11Poa,11Vulpia,11Lotus,11Lupinus,11Centaurea,11Bromusdiandrus,11weeds,11Litter,11bare,11disturbance,11vetch,11annuals,11 waps,11 natives,11 other weeds,11 total,12Avena,12Lolium,12Bromus h,12Trifolium,12Aegilops,12Taeniatherum,12Bromus c,12Elymus,12Leymus,12Nassella,12Poa,12Vulpia,12Lotus,12Lupinus,12Centaurea,12Bromusdiandrus,12weeds,12hordeum,12amsinckia,12orchard grass,12vetch,12Litter,12bare,12disturbance,12 annuals,12 waps,12 natives,12 other weeds,12 total,13Avena,13Lolium,13Bromus h,13Trifolium,13Aegilops,13Taeniatherum,13Bromus c,13Elymus,13Leymus,13Nassella,13Poa,13Vulpia,13Lotus,13Lupinus,13Centaurea,13Bromusdiandrus,13weeds,13Litter,13bare,13disturbance,13vetch,13amsinckia,13annuals,13 waps,13 natives,13 other weeds,13 total,14Avena,14Lolium,14Bromus h,14Trifolium,14Aegilops,14Taeniatherum,14Bromus c,14Elymus,14Leymus,14Nassella,14Poa,14Vulpia,14Lotus,14Lupinus,14Centaurea,14Bromusdiandrus,14weeds,14Litter,14bare,14disturbance,14vetch,14annual,14 waps,14 natives,14 other weeds,14 total,15Avena,15Lolium,15Bromus h,15Trifolium,15Aegilops,15Taeniatherum,15Bromus c,15Elymus,15Leymus,15Nassella,15poa,15Vulpia,15Lotus,15Lupinus,15Centaurea,15Bromusdiandrus,15bindweed,15hordeum,15Litter,15bare,15disturbance,15vetch,15Erodium moschatum,15Senecio,15Conyza,15Geranium,15redmaid,15Melilotus,15Galium,15other weeds,15AG- big,15AG-small,15grass,15Lactuca (broadleaf with spines down back vein),15bunchgrass,15amsinckia,15milk thistle,15helianthus,15capsella,15hordeum marinum (more like mh0,15big leaf dandelion (leaf looks like mustard),15dead grass (not senesced litter),15Veronica,15mustard,15tarweed,15orchard grass,15thistle,15bromus madritensis,15gumplant,15annual,15 an forbs,15 total annual exotic,15 waps,15 yst + waps,15 native grass,15 native forb,15 total native,15 weeds,15 total
350,4,1,control,WAPS + annuals,high fert,none,25,45,35,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,130,25,0,155,35,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,55,0,0,35,25,0,60,2.5,12.5,25,2.5,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,37.5,0,0,80,12.5,2.5,12.5,0,12.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,107.5,0,0,135,0,0,2.5,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,75,0,0,5,15,0,0,20,25,0,0,0,25,65,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,25,90,0,0,115,55,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,75,0,0,0,55,0,2.5,0,57.5,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00
351,4,2,dry,natives +WAPS + annuals,none,fall clipping,55,65,25,25,0,2.5,2.5,0,0,0,0,2.5,0,12.5,0,0,0,0,170,2.5,17.5,190,55,12.5,2.5,0,12.5,25,12.5,25,0,0,0,0,0,0,0,75,0,0,70,37.5,37.5,145,2.5,45,12.5,0,12.5,55,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,60,67.5,15,2.5,145,12.5,2.5,12.5,0,2.5,65,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,67.5,12.5,0,107.5,2.5,2.5,0,0,0,45,0,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,5,45,5,0,55,12.5,0,0,0,0,75,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,75,35,0,122.5,2.5,0,0,0,0,2.5,0,35,0,0,0,0,2.5,0,0,0,0,95,0,0,0,2.5,2.5,37.5,0,42.5,25.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,25.00,2.50,0.00,95.00,45.00,0.00,12.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,12.50,62.50,0.00,0.00,15.00,0.00,15.00,5.00,82.50
352,4,2,dry,Bromus carinatus,none,none,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,55,0,0,0,0,75,75,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,25,95,120,2.5,0,0,0,2.5,2.5,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,15,0,22.5,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,25,0,12.5,0,37.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,12.5,0,12.5,25.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,25.00,0.00,0.00,0.00,0.00,0.00,12.50,45.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.50,57.50,110.00,0.00,5.00,0.00,35.00,35.00,12.50,162.50
353,4,2,dry,natives +WAPS + annuals,high fert,none,25,45,25,35,2.5,12.5,12.5,0,0,0,0,0,0,25,0,0,0,0,130,15,37.5,182.5,45,2.5,0,0,25,35,2.5,2.5,0,0,0,0,0,0,0,0,0,0,47.5,60,5,112.5,0,2.5,12.5,0,0,12.5,12.5,2.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,75,0,0,15,12.5,15,12.5,67.5,12.5,2.5,2.5,0,0,2.5,2.5,65,0,0,0,0,2.5,0,0,0,0,0,0,0,0,17.5,2.5,70,0,90,2.5,0,0,0,0,2.5,0,75,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,2.5,75,0,82.5,12.5,0,0,0,0,2.5,0,75,0,0,0,0,0,0,0,35,0,0,0,0,0,0,12.5,2.5,75,35,125,0,0,0,0,0,0,0,75,0,2.5,0,0,0,0,0,0,0,95,0,0,0,0,0,77.5,0,77.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00,95.00,2.50,0.00,0.00,0.00,0.00,0.00,5.00,2.50,0.00,0.00,85.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.50,7.50,0.00,5.00,97.50,0.00,97.50,0.00,110.00
354,4,2,dry,Leymus triticoides,none,none,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,75,0,0,0,0,35,35,70,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,45,0,0,0,0,0,45,45,90,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,55,0,67.5,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,95,0,0,0,0,0,75,0,75,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,85.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,5.00,0.00,0.00,85.00,0.00,85.00,0.00,90.00
355,4,2,dry,WAPS + annuals,none,fall clipping,55,12.5,12.5,45,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,125,15,0,140,25,2.5,0,0,25,25,0,0,0,0,0,0,0,0,0,45,0,0,27.5,50,0,77.5,25,0,0,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,25,100,0,0,125,12.5,2.5,2.5,0,12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,17.5,47.5,0,0,65,2.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12.5,0,0,27.5,12.5,0,0,0,12.5,45,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,12.5,57.5,0,50,120,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,12.5,0,85,0,0,0,12.5,35,0,0,47.5,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.50,0.00,67.50,2.50,2.50,0.00,2.50,2.50,2.50,75.00
356,4,2,dry,WAPS + annuals,high fert,none,55,45,12.5,25,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,137.5,5,0,142.5,75,0,0,0,12.5,25,0,0,0,0,0,0,0,0,0,25,0,0,75,37.5,0,112.5,0,12.5,12.5,0,12.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,55,0,0,25,57.5,0,12.5,95,45,0,12.5,0,2.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,27.5,0,0,85,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,65,0,0,0,2.5,35,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,65,37.5,0,25,127.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,95,0,0,0,47.5,0,0,0,47.5,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,125.00,0.00,0.00,2.50,0.00,2.50,12.50,140.00
357,4,2,dry,WAPS + annuals,high fert,spring clipping,35,12.5,2.5,45,25,75,0,0,0,0,0,0,0,0,0,0,0,0,95,100,0,195,25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,75,0,12.5,12.5,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,25,100,0,0,125,12.5,0,0,0,12.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,107.5,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,55,0,0,2.5,0,0,25,27.5,35,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,35,0,0,0,35,0,70,0,12.5,0,82.5,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.00,0.00,145.00,0.00,0.00,25.00,0.00,25.00,0.00,170.00
358,4,2,dry,WAPS + annuals,none,spring clipping,25,25,12.5,12.5,25,65,0,0,0,0,0,0,0,0,0,0,0,0,75,90,0,165,25,0,0,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,25,37.5,0,62.5,25,0,0,2.5,25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,110,0,0,137.5,12.5,2.5,0,55,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,70,12.5,0,0,82.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2.5,0,0,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,45.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,45.00,100.00,0.00,0.00,0.00,0.00,0.00,45.00,145.00
359,4,2,dry,Aegilops triuncialis,none,none,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,65,0,0,65,0,0,0,0,65,0,0,12.5,0,0,0,0,0,0,0,0,0,45,0,0,0,0,65,12.5,0,77.5,2.5,0,2.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,5,12.5,12.5,2.5,32.5,12.5,0,0,0,0,25,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,70,0,107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,2.50,25.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,80.00,25.00,105.00,0.00,0.00,0.00,0.00,0.00,60.00,165.00
360,4,2,dry,natives +WAPS + annuals,high fert,spring clipping,12.5,12.5,2.5,35,35,55,0,0,0,0,0,0,0,2.5,0,0,0,0,62.5,90,2.5,155,12.5,0,0,0,35,45,0,0,0,0,0,0,0,0,0,0,0,0,12.5,80,0,92.5,2.5,12.5,2.5,25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,95,0,0,137.5,0,0,0,0,12.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2.5,0,15,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,2.5,0,12.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,25.00,25.00,0.00,27.50
361,4,2,dry,annuals + natives,none,none,45,45,12.5,12.5,0,0,12.5,0,0,0,0,12.5,0,35,0,0,0,0,115,0,60,175,35,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,25,0,65,0,0,60,0,50,110,0,2.5,25,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,75,0,0,27.5,37.5,0,2.5,67.5,12.5,0,12.5,0,0,0,0,55,0,0,0,0,1.5,0,0,0,0,0,45,0,0,25,0,56.5,0,81.5,0,0,2.5,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,55,2.5,60,2.5,0,2.5,0,0,0,0,25,55,0,0,0,0,0,0,45,0,0,0,0,0,0,5,0,80,45,130,0,0,0,0,0,2.5,0,25,0,2.5,0,2.5,0,0,0,0,0,95,0,0,0,0,2.5,30,0,32.5,2.50,0.00,2.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,105.00,0.00,0.00,12.50,0.00,12.50,0.00,117.50
362,4,2,dry,Centaurea solstitialis + WAPS + annuals,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,55,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,67.5,100,0,167.5,0,0,0,0,0,55,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,55,2.5,0,57.5,12.5,2.5,12.5,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,27.5,37.5,0,0,65,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,2.5,0,0,12.5,15,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,85,0,0,0,0,0,0,2.5,0,2.5,85,90,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,95,0,0,0,0,0,25,0,25,2.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,95.00,12.50,0.00,0.00,55.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.50,2.50,125.00,0.00,0.00,5.00,0.00,5.00,12.50,142.50
363,4,2,dry,Vulpia microstachys,none,none,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,35,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,45,35,80,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,75,0,0,0,0,0,0,25,75,100,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,55,0,0,0,0,0,12.5,0,12.5,67.5,92.5,25,0,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,37.5,25,0,55,117.5,35,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,35,2.5,0,0,37.5,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,2.50,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,35.00,160.00,0.00,0.00,0.00,0.00,0.00,2.50,162.50
364,4,2,dry,annuals,none,none,12.5,55,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5,0,0,127.5,75,2.5,12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,125,2.5,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,62.5,0,0,0,62.5,55,2.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,70,25,0,0,95,12.5,0,2.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12.5,0,0,27.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,95,65,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,65,2.5,0,0,67.5,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,12.50,87.50,0.00,0.00,0.00,0.00,0.00,0.00,87.50
365,4,2,dry,natives +WAPS + annuals,none,spring clipping,12.5,25,12.5,12.5,75,12.5,0,0,0,0,0,0,0,2.5,0,0,0,0,62.5,87.5,2.5,152.5,12.5,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,12.5,77.5,0,90,0,2.5,0,25,0,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27.5,35,55,0,117.5,0,0,0,0,2.5,2.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12.5,0,17.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,12.5,12.5,0,35,60,12.5,0,0,0,0,0,0,12.5,0,35,0,0,0,0,0,0,0,0,0,0,0,12.5,0,47.5,0,60,35.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,15.00,50.00,0.00,0.00,50.00,0.00,50.00,0.00,100.00
366,4,2,dry,WAPS + annuals,high fert,fall clipping,45,35,12.5,45,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,137.5,27.5,0,165,55,35,0,0,35,12.5,0,0,0,0,0,0,0,0,0,0,0,0,90,47.5,0,137.5,45,12.5,12.5,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,70,80,0,0,150,25,0,2.5,0,2.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,37.5,0,0,65,0,0,0,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,7.5,85,0,2.5,0,0,25,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,25,2.5,0,115,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,95,0,0,0,12.5,0,12.5,0,25,55.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,60.00,0.00,0.00,2.50,0.00,2.50,0.00,62.50
367,4,2,dry,Elymus glaucus,none,none,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,85,0,85,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,0,0,0,0,0,0,65,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,0,77.5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,45,0,45,2.50,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,95.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,65.00,67.50,0.00,0.00,25.00,12.50,37.50,0.00,105.00
